id,price_1,date_1,price_2,date_2,perc_change_p2_to_p1,days_between_sale,trans_time,ln_price_1,ln_price_2,epc_100,epc_rating_a,epc_rating_b,epc_rating_c,epc_rating_d,epc_rating_e,epc_rating_f,epc_rating_g,ln_epc_100,imd_score,imd_level,income_score,income_level,emp_score,emp_level,educ_score,educ_level,health_score,health_level,crime_score,crime_level,barrier_score,barrier_level,living_score,living_level,reg_north_east,reg_north_west,reg_yorkshire_and_the_humber,reg_east_midlands,reg_west_midlands,reg_east_of_england,reg_london,reg_south_east,reg_south_west
105,56000,25-04-1995,150000,11-03-2011,1.678571429,5799,118.4919519,10.93310697,11.91839057,71,0,0,1,0,0,0,0,4.262679877,23632,8,26211,8,17379,6,17281,6,12872,4,29977,10,27772,9,23134,8,0,0,0,0,1,0,0,0,0
106,76000,19-05-2010,65450,16-05-2011,-0.138815789,362,31.09634575,11.23848862,11.08904177,65,0,0,0,1,0,0,0,4.17438727,12120,4,10956,4,7478,3,12672,4,7822,3,20711,7,28008,9,16985,6,0,1,0,0,0,0,0,0,0
107,85000,20-08-2003,125000,22-08-2008,0.470588235,1829,68.42325259,11.35040654,11.73606902,48,0,0,0,0,1,0,0,3.871201011,17379,6,19237,6,18466,6,19176,6,16368,5,8898,3,13205,5,11067,4,0,0,1,0,0,0,0,0,0
108,165000,20-05-2005,174900,13-03-2009,0.06,1393,60.0353426,12.01370075,12.07196966,71,0,0,1,0,0,0,0,4.262679877,13170,5,16436,6,13770,5,9783,3,7970,3,19135,6,27625,9,4629,2,0,1,0,0,0,0,0,0,0
109,74950,19-03-1998,239000,12-11-2010,2.188792528,4621,106.411385,11.2245765,12.38421883,77,0,0,1,0,0,0,0,4.343805422,1956,1,1049,1,2056,1,11821,4,4820,2,13991,5,3,1,11985,4,0,0,0,0,0,0,1,0,0
110,650000,12-01-2007,820000,10-08-2009,0.261538462,941,49.67354583,13.38472764,13.61705962,37,0,0,0,0,0,1,0,3.610917913,29378,9,30597,10,32352,10,32163,10,28736,9,20511,7,9734,3,16978,6,0,0,1,0,0,0,0,0,0
111,360000,28-09-2007,410000,21-04-2011,0.138888889,1301,58.09204485,12.79385931,12.92391244,54,0,0,0,0,1,0,0,3.988984047,17611,6,30846,10,32665,10,32629,10,15612,5,11464,4,12113,4,43,1,0,0,0,0,0,0,1,0,0
112,160000,10-08-2006,156000,11-03-2011,-0.025,1674,65.57828517,11.98292909,11.95761129,76,0,0,1,0,0,0,0,4.33073334,30745,10,28402,9,31563,10,29597,10,26785,9,28875,9,12550,4,27433,9,0,0,0,0,0,0,0,0,1
113,63000,26-05-2006,58000,10-06-2011,-0.079365079,1841,68.63802718,11.05089001,10.96819829,54,0,0,0,0,1,0,0,3.988984047,7700,3,6505,2,3803,2,9286,3,6776,3,7148,3,32078,10,25347,8,1,0,0,0,0,0,0,0,0
114,66000,23-07-2007,80000,12-09-2008,0.212121212,417,33.35485872,11.09741002,11.28978191,56,0,0,0,1,0,0,0,4.025351691,6253,2,5450,2,5151,2,5496,2,2637,1,14908,5,26653,9,14795,5,1,0,0,0,0,0,0,0,0
115,102000,20-05-2004,114500,28-04-2010,0.12254902,2169,74.24172132,11.53272809,11.6483301,69,0,0,1,0,0,0,0,4.234106505,30935,10,29459,9,26846,9,32146,10,23107,8,26110,8,26114,8,23957,8,0,0,1,0,0,0,0,0,0
116,108000,16-11-2007,110000,10-09-2010,0.018518519,1029,51.87168364,11.58988651,11.60823564,75,0,0,1,0,0,0,0,4.317488114,9053,3,10473,4,8384,3,5242,2,5920,2,22121,7,10090,4,14991,5,0,1,0,0,0,0,0,0,0
117,119950,28-07-2005,154000,22-12-2009,0.283868278,1608,64.32413839,11.69483027,11.94470788,51,0,0,0,0,1,0,0,3.931825633,13202,5,8198,3,9879,4,11755,4,14472,5,23945,8,28987,9,14220,5,0,0,0,0,1,0,0,0,0
118,82500,03-09-2004,81000,29-11-2010,-0.018181818,2278,76.00213285,11.32055357,11.30220443,63,0,0,0,1,0,0,0,4.143134726,2757,1,2969,1,3171,1,513,1,6372,2,8144,3,11144,4,9079,3,0,0,0,0,1,0,0,0,0
119,160000,06-10-2004,173000,11-06-2010,0.08125,2074,72.66837821,11.98292909,12.06104687,73,0,0,1,0,0,0,0,4.290459441,25590,8,26863,9,28717,9,24388,8,28755,9,25929,8,3642,2,21775,7,0,0,0,0,0,1,0,0,0
120,138500,19-12-2002,249950,27-06-2008,0.804693141,2017,71.70579492,11.8386256,12.42901618,53,0,0,0,0,1,0,0,3.970291914,11515,4,13061,4,10535,4,21491,7,11187,4,10642,4,22384,7,1868,1,0,0,1,0,0,0,0,0,0
121,110000,13-10-1998,342500,04-02-2011,2.113636364,4497,105.0479198,11.60823564,12.74402694,40,0,0,0,0,1,0,0,3.688879454,29289,9,31585,10,32039,10,31639,10,28644,9,21349,7,6981,3,21043,7,0,0,0,0,1,0,0,0,0
122,180000,11-07-2005,207500,27-06-2008,0.152777778,1082,53.14722467,12.10071213,12.24288662,82,0,1,0,0,0,0,0,4.406719247,25590,8,26863,9,28717,9,24388,8,28755,9,25929,8,3642,2,21775,7,0,0,0,0,0,1,0,0,0
123,117500,11-08-2006,109000,29-07-2009,-0.072340426,1083,53.17096618,11.67419361,11.59910316,67,0,0,0,1,0,0,0,4.204692619,16861,6,14907,5,19635,6,14936,5,13919,5,14863,5,21936,7,8868,3,0,0,1,0,0,0,0,0,0
124,225000,25-02-1998,465000,10-09-2008,1.066666667,3850,97.58317456,12.32385568,13.04979268,63,0,0,0,1,0,0,0,4.143134726,15102,5,25818,8,21153,7,11385,4,24334,8,27261,9,977,1,4279,2,0,0,0,0,0,0,0,0,1
125,33500,24-07-1998,98000,11-04-2008,1.925373134,3549,93.88108297,10.41930072,11.49272276,64,0,0,0,1,0,0,0,4.158883083,30707,10,31259,10,29992,10,29785,10,27054,9,19583,6,22893,7,19153,6,0,0,1,0,0,0,0,0,0
126,111500,16-12-2004,118500,31-03-2011,0.062780269,2296,76.28847055,11.62177987,11.68266824,73,0,0,1,0,0,0,0,4.290459441,13533,5,11301,4,11529,4,11349,4,7206,3,20570,7,17218,6,31555,10,0,0,0,0,1,0,0,0,0
127,31000,01-06-1995,80500,25-04-2008,1.596774194,4712,107.3995733,10.34174248,11.29601246,68,0,0,0,1,0,0,0,4.219507705,28213,9,24158,8,24163,8,26128,8,23013,8,26205,8,30270,10,18077,6,0,1,0,0,0,0,0,0,0
128,27000,02-05-1997,72500,24-09-2009,1.685185185,4528,105.3906539,10.20359214,11.19134184,81,0,1,0,0,0,0,0,4.394449155,26872,9,29465,9,23973,8,28910,9,17755,6,11332,4,30191,10,19752,7,0,1,0,0,0,0,0,0,0
129,68250,11-02-2000,117000,01-07-2011,0.714285714,4158,101.214214,11.13093271,11.66992921,78,0,0,1,0,0,0,0,4.356708827,29124,9,29373,9,27954,9,30866,10,26589,9,23909,8,11875,4,20168,7,0,1,0,0,0,0,0,0,0
130,146500,31-08-2007,158000,23-10-2009,0.078498294,784,45.45924887,11.89478071,11.97035031,66,0,0,0,1,0,0,0,4.189654742,10795,4,9191,3,10700,4,8583,3,11536,4,4044,2,27175,9,19138,6,0,0,0,0,0,0,0,1,0
131,107500,12-03-2004,123500,30-07-2010,0.148837209,2331,76.84181811,11.58524613,11.72399644,66,0,0,0,1,0,0,0,4.189654742,21681,7,21969,7,24059,8,25194,8,17147,6,7242,3,31262,10,10272,4,0,0,1,0,0,0,0,0,0
132,81950,04-12-2003,127500,04-05-2010,0.555826724,2343,77.03051224,11.31386458,11.75587164,73,0,0,1,0,0,0,0,4.290459441,30955,10,29173,9,28847,9,27618,9,21984,7,27711,9,23372,8,29335,9,0,1,0,0,0,0,0,0,0
133,157500,17-01-2006,140000,11-03-2009,-0.111111111,1149,54.71273153,11.96718074,11.8493977,83,0,1,0,0,0,0,0,4.418840608,19948,7,20218,7,17687,6,22679,7,18385,6,15526,5,23221,8,8283,3,0,0,1,0,0,0,0,0,0
134,157000,01-09-2003,187000,25-03-2011,0.191082803,2762,83.321007,11.96400108,12.1388639,46,0,0,0,0,1,0,0,3.828641396,16608,6,14148,5,15656,5,19547,6,14075,5,14368,5,28336,9,8019,3,0,0,0,0,0,0,0,1,0
135,133000,27-10-2006,122500,15-05-2009,-0.078947368,931,49.41690913,11.79810441,11.71586631,75,0,0,1,0,0,0,0,4.317488114,31048,10,29191,9,27772,9,21630,7,29411,9,31543,10,22241,7,29060,9,0,0,1,0,0,0,0,0,0
136,114000,28-04-2006,100000,17-05-2011,-0.122807018,1845,68.70945208,11.64395373,11.51292546,79,0,0,1,0,0,0,0,4.369447852,14630,5,13448,5,11857,4,16421,5,13136,4,12432,4,28810,9,9214,3,0,1,0,0,0,0,0,0,0
137,173500,18-07-2006,130000,21-07-2011,-0.250720461,1829,68.42325259,12.06393288,11.77528973,78,0,0,1,0,0,0,0,4.356708827,20371,7,27650,9,24072,8,27361,9,21039,7,12919,4,7778,3,4790,2,0,0,1,0,0,0,0,0,0
138,139000,07-04-2004,174950,06-11-2009,0.258633094,2039,72.07902276,11.84222921,12.0722555,59,0,0,0,1,0,0,0,4.077537444,31222,10,27856,9,28818,9,31407,10,28659,9,29536,9,31980,10,14498,5,0,0,1,0,0,0,0,0,0
139,189950,18-04-2000,377000,18-09-2009,0.984732824,3440,92.49918053,12.15451616,12.84000047,66,0,0,0,1,0,0,0,4.189654742,27612,9,31577,10,32635,10,27663,9,29539,9,22510,7,13933,5,5677,2,0,0,0,0,0,0,1,0,0
140,93000,18-09-2009,85000,15-04-2011,-0.086021505,574,39.03823337,11.44035477,11.35040654,69,0,0,1,0,0,0,0,4.234106505,25408,8,23591,8,24351,8,28916,9,12587,4,24829,8,21424,7,20149,7,0,1,0,0,0,0,0,0,0
141,50000,20-12-2001,86500,09-12-2011,0.73,3641,95.02987581,10.81977828,11.36789969,68,0,0,0,1,0,0,0,4.219507705,3082,1,4592,2,4762,2,4500,2,6609,3,3786,2,975,1,4327,2,0,0,0,0,1,0,0,0,0
142,391000,24-03-2005,422500,20-04-2011,0.08056266,2218,75.03882309,12.87646284,12.95394473,73,0,0,1,0,0,0,0,4.290459441,30923,10,30980,10,30742,10,31750,10,29479,9,24042,8,10927,4,27952,9,0,0,0,0,1,0,0,0,0
143,230000,09-04-2008,273173,23-12-2010,0.187708696,988,50.86061641,12.34583459,12.51786057,75,0,0,1,0,0,0,0,4.317488114,25590,8,26863,9,28717,9,24388,8,28755,9,25929,8,3642,2,21775,7,0,0,0,0,0,1,0,0,0
144,85000,17-11-2006,91500,07-05-2010,0.076470588,1267,57.35531515,11.35040654,11.42409425,52,0,0,0,0,1,0,0,3.951243719,2257,1,1440,1,1819,1,1692,1,3480,2,11750,4,10515,4,18043,6,0,0,0,0,1,0,0,0,0
145,115000,15-11-2004,107000,28-10-2011,-0.069565217,2538,80.02712752,11.65268741,11.58058411,62,0,0,0,1,0,0,0,4.127134385,21210,7,17981,6,17314,6,26471,9,16599,6,13782,5,27079,9,18408,6,0,0,1,0,0,0,0,0,0
146,138000,22-08-2003,120000,28-10-2011,-0.130434783,2989,86.51610582,11.83500896,11.69524702,50,0,0,0,0,1,0,0,3.912023005,17404,6,21202,7,25790,8,12612,4,28308,9,2137,1,18170,6,8897,3,0,0,0,0,0,1,0,0,0
147,235000,08-06-2006,230000,16-01-2009,-0.021276596,953,49.9795901,12.36734079,12.34583459,64,0,0,0,1,0,0,0,4.158883083,12930,4,12870,4,22600,7,17577,6,20053,7,2044,1,14847,5,3777,2,0,0,0,0,0,0,1,0,0
148,116500,26-11-2002,148000,21-04-2011,0.270386266,3068,87.59741489,11.66564655,11.90496755,61,0,0,0,1,0,0,0,4.110873864,16847,6,15787,5,10698,4,17202,6,16946,6,10285,4,25204,8,25455,8,0,0,0,0,0,0,0,0,1
149,175000,09-04-1999,462500,16-12-2011,1.642857143,4634,106.5531886,12.07254125,13.04440184,73,0,0,1,0,0,0,0,4.290459441,17611,6,30846,10,32665,10,32629,10,15612,5,11464,4,12113,4,43,1,0,0,0,0,0,0,1,0,0
150,147995,04-01-2008,145000,17-11-2009,-0.02023717,683,42.50394658,11.90493377,11.88448902,53,0,0,0,0,1,0,0,3.970291914,11177,4,11726,4,10872,4,12312,4,10247,4,19345,6,26964,9,2000,1,0,0,0,0,0,1,0,0,0
151,35000,07-02-2000,76500,04-04-2008,1.185714286,2979,86.37814542,10.46310334,11.24504602,58,0,0,0,1,0,0,0,4.060443011,10001,4,15108,5,10337,4,14406,5,14313,5,4856,2,12929,4,1776,1,0,0,0,1,0,0,0,0,0
152,187000,06-05-2003,229200,13-05-2011,0.225668449,2929,85.68459528,12.1388639,12.34235026,59,0,0,0,1,0,0,0,4.077537444,30324,10,27260,9,28812,9,25948,8,29938,10,20701,7,25182,8,22308,7,0,0,0,0,0,1,0,0,0
153,115000,15-11-2004,107000,28-10-2011,-0.069565217,2538,80.02712752,11.65268741,11.58058411,62,0,0,0,1,0,0,0,4.127134385,21210,7,17981,6,17314,6,26471,9,16599,6,13782,5,27079,9,18408,6,0,0,1,0,0,0,0,0,0
154,390000,04-04-2006,400000,12-11-2009,0.025641026,1318,58.45654532,12.87390202,12.89921983,54,0,0,0,0,1,0,0,3.988984047,27932,9,19540,6,21600,7,29030,9,27879,9,23697,8,29475,9,26417,9,0,0,0,0,0,0,0,1,0
155,420000,24-05-2002,500000,08-09-2010,0.19047619,3029,87.06549124,12.94800999,13.12236338,56,0,0,0,1,0,0,0,4.025351691,26339,9,28713,9,29055,9,32710,10,32551,10,13479,5,19194,6,4770,2,0,0,0,0,0,0,1,0,0
156,140000,12-12-2005,152000,30-06-2008,0.085714286,931,49.41690913,11.8493977,11.9316358,66,0,0,0,1,0,0,0,4.189654742,3069,1,3821,2,2664,1,5419,2,476,1,16104,5,9234,3,13367,5,1,0,0,0,0,0,0,0,0
157,215000,18-12-2006,245000,10-12-2009,0.139534884,1088,53.28949809,12.27839331,12.40901349,60,0,0,0,1,0,0,0,4.094344562,14823,5,16002,5,22342,7,21007,7,18293,6,5777,2,8617,3,4433,2,0,0,0,0,0,0,1,0,0
158,66000,27-06-2002,90000,19-12-2008,0.363636364,2367,77.40635454,11.09741002,11.40756495,65,0,0,0,1,0,0,0,4.17438727,21210,7,17981,6,17314,6,26471,9,16599,6,13782,5,27079,9,18408,6,0,0,1,0,0,0,0,0,0
159,145000,30-09-2005,175500,07-02-2008,0.210344828,860,47.5507303,11.88448902,12.07539432,40,0,0,0,0,1,0,0,3.688879454,9573,3,15411,5,15703,5,9993,4,12232,4,9276,3,8171,3,541,1,0,0,0,0,1,0,0,0,0
160,87995,16-02-2001,125000,23-12-2010,0.420535258,3597,94.48241628,11.38503527,11.73606902,59,0,0,0,1,0,0,0,4.077537444,15618,5,12559,4,21513,7,16753,6,18057,6,13706,5,5021,2,14639,5,0,0,0,0,0,0,1,0,0
161,100000,28-02-2007,140000,19-07-2010,0.4,1237,56.69641975,11.51292546,11.8493977,64,0,0,0,1,0,0,0,4.158883083,1239,1,3306,2,1264,1,3835,2,487,1,2145,1,13032,4,2450,1,0,0,0,0,0,0,0,0,1
162,33000,02-08-2002,70000,13-05-2011,1.121212121,3206,89.45110269,10.40426284,11.15625052,56,0,0,0,1,0,0,0,4.025351691,19758,7,19833,7,19389,6,16260,5,21319,7,24266,8,9760,3,12698,4,0,0,0,0,1,0,0,0,0
163,27950,27-02-1998,49000,18-08-2011,0.75313059,4920,109.6205909,10.23817248,10.79957558,62,0,0,0,1,0,0,0,4.127134385,3533,2,3868,2,4833,2,4579,2,5804,2,5434,2,13425,5,987,1,0,0,0,0,1,0,0,0,0
164,152000,15-10-2004,147500,16-12-2011,-0.029605263,2618,81.22073646,11.9316358,11.90158345,62,0,0,0,1,0,0,0,4.127134385,12881,4,10672,4,8087,3,12031,4,10915,4,16548,6,28143,9,21515,7,0,0,0,1,0,0,0,0,0
165,136950,17-12-2004,135000,30-08-2011,-0.014238773,2447,78.64464167,11.82737117,11.81303006,84,0,1,0,0,0,0,0,4.430816799,23416,8,23437,8,25217,8,25489,8,22859,7,15987,5,23203,8,6139,2,0,0,1,0,0,0,0,0,0
166,155000,05-04-2006,180000,01-12-2008,0.161290323,971,50.43481342,11.9511804,12.10071213,40,0,0,0,0,1,0,0,3.688879454,15836,5,12953,4,14494,5,17129,6,18148,6,17094,6,21264,7,7312,3,0,0,0,0,0,0,0,1,0
167,128950,08-09-2006,135000,02-09-2011,0.04691741,1820,68.26167613,11.76718001,11.81303006,51,0,0,0,0,1,0,0,3.931825633,27736,9,28836,9,27861,9,27140,9,23865,8,16773,6,21764,7,13483,5,0,0,1,0,0,0,0,0,0
168,70000,09-05-2006,84950,07-10-2011,0.213571429,1977,71.02157296,11.15625052,11.34981813,56,0,0,0,1,0,0,0,4.025351691,1875,1,1449,1,1358,1,1248,1,6018,2,7295,3,4565,2,26456,9,0,0,1,0,0,0,0,0,0
169,45500,08-04-2005,57000,31-01-2008,0.252747253,1028,51.84728274,10.7254676,10.95080655,52,0,0,0,0,1,0,0,3.951243719,3454,2,4396,2,4840,2,5390,2,4219,2,2305,1,21353,7,1120,1,0,0,1,0,0,0,0,0,0
170,5660000,31-07-2007,7900000,18-07-2011,0.395759717,1448,61.16439615,15.54893445,15.88237332,67,0,0,0,1,0,0,0,4.204692619,19919,7,30813,10,31943,10,32842,10,31813,10,6467,2,10620,4,606,1,0,0,0,0,0,0,1,0,0
171,59950,19-11-2001,92000,27-05-2011,0.534612177,3476,92.95814785,11.00126616,11.42954386,78,0,0,1,0,0,0,0,4.356708827,17109,6,23633,8,28876,9,14797,5,6419,2,22614,7,9920,4,5612,2,0,0,0,1,0,0,0,0,0
172,115000,22-05-2006,104000,16-07-2010,-0.095652174,1516,62.52902815,11.65268741,11.55214618,64,0,0,0,1,0,0,0,4.158883083,21843,7,23931,8,22732,7,24695,8,19003,6,6893,3,25039,8,11904,4,0,0,1,0,0,0,0,0,0
173,68000,22-05-1998,160000,02-09-2009,1.352941176,4121,100.7858064,11.12726298,11.98292909,63,0,0,0,1,0,0,0,4.143134726,16196,5,15454,5,12730,4,15095,5,13206,5,15033,5,13573,5,27461,9,0,0,1,0,0,0,0,0,0
174,34950,21-09-2001,58000,09-02-2011,0.659513591,3428,92.34562044,10.46167375,10.96819829,56,0,0,0,1,0,0,0,4.025351691,5229,2,5800,2,7772,3,2228,1,7992,3,13761,5,8839,3,2627,1,0,0,0,0,1,0,0,0,0
175,79950,23-02-2007,65000,20-05-2011,-0.18699187,1547,63.14025757,11.28915672,11.08214255,69,0,0,1,0,0,0,0,4.234106505,182,1,202,1,437,1,835,1,1635,1,205,1,5682,2,11647,4,0,0,1,0,0,0,0,0,0
176,48000,24-05-2002,115000,23-05-2008,1.395833333,2191,74.60078363,10.77895629,11.65268741,71,0,0,1,0,0,0,0,4.262679877,2860,1,5984,2,1424,1,3107,1,868,1,7832,3,16094,5,14916,5,0,1,0,0,0,0,0,0,0
177,145950,06-06-2006,75000,19-02-2010,-0.486125385,1354,59.22020854,11.89101938,11.22524339,81,0,1,0,0,0,0,0,4.394449155,12403,4,12611,4,13683,5,23893,8,12741,4,7282,3,13371,5,3938,2,0,0,0,1,0,0,0,0,0
178,244000,28-02-2007,247500,09-12-2011,0.014344262,1745,66.89823134,12.4049235,12.41916586,81,0,1,0,0,0,0,0,4.394449155,25815,8,28536,9,31738,10,29053,9,15883,5,12576,4,23703,8,9731,3,0,0,0,0,0,0,0,1,0
179,58000,18-08-2000,109000,21-11-2011,0.879310345,4112,100.6812881,10.96819829,11.59910316,71,0,0,1,0,0,0,0,4.262679877,26345,9,19576,6,22181,7,22914,7,19767,7,30503,10,25914,8,27534,9,0,0,0,0,0,0,0,1,0
180,122000,27-10-2004,123000,24-05-2011,0.008196721,2400,77.91982189,11.71177632,11.71993963,55,0,0,0,1,0,0,0,4.007333185,29985,10,25100,8,25807,8,29475,9,25815,8,31138,10,32779,10,15961,5,0,0,0,1,0,0,0,0,0
181,250000,13-04-2007,235000,05-02-2010,-0.06,1029,51.87168364,12.4292162,12.36734079,74,0,0,1,0,0,0,0,4.304065093,12109,4,11717,4,16065,5,7580,3,12822,4,14642,5,9934,4,9462,3,0,0,0,0,0,0,0,1,0
182,83000,25-10-1996,230000,11-12-2009,1.771084337,4795,108.2920165,11.32659589,12.34583459,67,0,0,0,1,0,0,0,4.204692619,21657,7,16148,5,18390,6,18271,6,26781,9,22291,7,23627,8,15026,5,0,0,0,0,0,0,0,0,1
183,118745,15-12-2005,121000,22-12-2009,0.018990273,1468,61.56925546,11.68473362,11.70354582,85,0,1,0,0,0,0,0,4.442651256,21298,7,19859,7,17072,6,22873,7,14703,5,15397,5,31760,10,17363,6,0,1,0,0,0,0,0,0,0
184,18000,08-11-1996,165000,21-12-2011,8.166666667,5521,115.7692676,9.798127037,12.01370075,45,0,0,0,0,1,0,0,3.80666249,13265,5,13298,5,10552,4,13403,5,6822,3,12648,4,29677,10,17940,6,1,0,0,0,0,0,0,0,0
185,113000,20-10-2006,100000,28-07-2011,-0.115044248,1742,66.84304714,11.6351431,11.51292546,52,0,0,0,0,1,0,0,3.951243719,4637,2,9241,3,7573,3,5738,2,4831,2,372,1,26319,9,1264,1,0,0,0,1,0,0,0,0,0
186,166000,28-09-2006,142500,25-08-2011,-0.141566265,1792,67.75623991,12.01974307,11.86709728,79,0,0,1,0,0,0,0,4.369447852,11169,4,9604,3,10898,4,17151,6,8362,3,7047,3,25596,8,8348,3,0,0,1,0,0,0,0,0,0
187,120000,09-03-2007,100000,01-04-2011,-0.166666667,1484,61.89102154,11.69524702,11.51292546,64,0,0,0,1,0,0,0,4.158883083,23723,8,20938,7,23871,8,28318,9,17955,6,26165,8,20668,7,8849,3,0,0,1,0,0,0,0,0,0
188,24000,23-03-2001,61000,13-05-2011,1.541666667,3703,95.79531873,10.08580911,11.01862914,64,0,0,0,1,0,0,0,4.158883083,9474,3,9622,3,9084,3,13090,4,10104,4,7724,3,28163,9,2635,1,0,0,0,0,1,0,0,0,0
189,276500,13-02-2008,365000,17-12-2010,0.320072333,1038,52.09072291,12.5299661,12.80765263,73,0,0,1,0,0,0,0,4.290459441,22465,7,18201,6,13779,5,29396,9,17231,6,28074,9,18381,6,30165,10,0,0,1,0,0,0,0,0,0
190,129000,16-11-2007,65000,14-10-2010,-0.496124031,1063,52.69388422,11.76756768,11.08214255,68,0,0,0,1,0,0,0,4.219507705,398,1,1171,1,367,1,5501,2,1454,1,222,1,11838,4,523,1,0,0,0,0,0,0,0,1,0
191,445000,12-07-2006,540000,19-01-2012,0.213483146,2017,71.70579492,13.00582956,13.19932442,46,0,0,0,0,1,0,0,3.828641396,29354,9,31092,10,31185,10,32799,10,32344,10,19631,6,23009,8,6267,2,0,0,0,0,0,0,1,0,0
192,79000,02-11-2001,110000,23-01-2012,0.392405063,3734,96.17546771,11.27720313,11.60823564,53,0,0,0,0,1,0,0,3.970291914,13403,5,12243,4,14679,5,21347,7,4171,2,22577,7,20656,7,8705,3,0,1,0,0,0,0,0,0,0
193,106000,17-12-2002,158000,22-02-2011,0.490566038,2989,86.51610582,11.57119437,11.97035031,56,0,0,0,1,0,0,0,4.025351691,24351,8,17758,6,21106,7,27954,9,13775,5,29141,9,31562,10,19915,7,0,0,1,0,0,0,0,0,0
194,70000,19-08-2010,70000,04-11-2011,0,442,34.32855693,11.15625052,11.15625052,61,0,0,0,1,0,0,0,4.110873864,5237,2,6097,2,4725,2,1151,1,2933,1,18331,6,21002,7,21973,7,0,0,0,1,0,0,0,0,0
195,215000,17-07-2002,287500,05-09-2011,0.337209302,3337,91.17163598,12.27839331,12.56897814,55,0,0,0,1,0,0,0,4.007333185,22181,7,30857,10,29905,10,25790,8,30701,10,27933,9,2074,1,4567,2,0,0,1,0,0,0,0,0,0
196,137995,18-02-2000,340000,01-10-2010,1.463857386,3878,97.91955129,11.83497273,12.7367009,68,0,0,0,1,0,0,0,4.219507705,31342,10,32286,10,32124,10,26518,9,30853,10,32570,10,11164,4,24500,8,0,0,1,0,0,0,0,0,0
197,50000,06-06-2003,60000,08-12-2009,0.2,2377,77.56235317,10.81977828,11.00209984,47,0,0,0,0,1,0,0,3.850147602,19709,7,18450,6,18810,6,16663,6,12751,4,26040,8,29508,9,9940,4,0,0,0,0,1,0,0,0,0
198,51950,18-02-2005,43000,12-09-2008,-0.172281039,1302,58.11355639,10.858037,10.66895539,56,0,0,0,1,0,0,0,4.025351691,1424,1,3046,1,2250,1,2090,1,787,1,741,1,16876,6,5359,2,0,0,0,0,1,0,0,0,0
199,34000,26-09-1997,77000,02-06-2009,1.264705882,4267,102.4645488,10.4341158,11.2515607,59,0,0,0,1,0,0,0,4.077537444,10347,4,12844,4,12155,4,5803,2,7197,3,19424,6,29738,10,2758,1,0,1,0,0,0,0,0,0,0
200,94995,26-11-2004,76000,26-03-2010,-0.199957893,1946,70.4861873,11.46157954,11.23848862,80,0,0,1,0,0,0,0,4.382026635,6309,2,5306,2,10899,4,11759,4,3973,2,7261,3,7155,3,4152,2,0,1,0,0,0,0,0,0,0
201,250000,14-12-2007,249000,04-07-2011,-0.004,1298,58.02745708,12.4292162,12.42520818,69,0,0,1,0,0,0,0,4.234106505,13063,4,10987,4,14341,5,22282,7,10235,4,14469,5,10341,4,8008,3,0,0,0,0,0,0,1,0,0
202,45000,13-08-2004,60000,12-05-2011,0.333333333,2463,78.88968601,10.71441777,11.00209984,52,0,0,0,0,1,0,0,3.951243719,3911,2,7098,3,5354,2,3685,2,4241,2,1195,1,29594,10,1564,1,0,0,0,0,1,0,0,0,0
203,134000,01-06-2005,134500,30-04-2010,0.003731343,1794,67.7924821,11.80559508,11.80931948,71,0,0,1,0,0,0,0,4.262679877,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
204,109950,27-02-2004,108500,20-05-2010,-0.013187813,2274,75.93833793,11.607781,11.59450545,48,0,0,0,0,1,0,0,3.871201011,18317,6,26861,9,22265,7,18137,6,16263,5,11233,4,3766,2,14732,5,0,1,0,0,0,0,0,0,0
205,155000,08-12-2004,150000,29-10-2010,-0.032258065,2151,73.94649025,11.9511804,11.91839057,74,0,0,1,0,0,0,0,4.304065093,25220,8,23032,8,24264,8,22989,7,24543,8,16289,5,11035,4,31411,10,0,0,0,0,0,0,0,0,1
206,124995,02-04-2002,144000,29-04-2009,0.152046082,2584,80.7158728,11.73602902,11.87756858,77,0,0,1,0,0,0,0,4.343805422,25590,8,26863,9,28717,9,24388,8,28755,9,25929,8,3642,2,21775,7,0,0,0,0,0,1,0,0,0
207,89950,04-08-2003,104000,08-08-2008,0.156197888,1831,68.45910063,11.40700924,11.55214618,56,0,0,0,1,0,0,0,4.025351691,6564,2,7458,3,8432,3,11535,4,9414,3,8138,3,5963,2,1392,1,0,0,0,0,1,0,0,0,0
208,45000,08-01-2001,80000,01-07-2010,0.777777778,3461,92.7672222,10.71441777,11.28978191,78,0,0,1,0,0,0,0,4.356708827,8287,3,8770,3,9078,3,12805,4,5102,2,5656,2,13078,4,8679,3,0,0,0,0,1,0,0,0,0
209,104950,25-06-2004,105000,11-06-2010,0.000476417,2177,74.37251404,11.56123933,11.56171563,82,0,1,0,0,0,0,0,4.406719247,6058,2,6511,2,4506,2,6016,2,2336,1,13519,5,16296,5,19724,7,0,0,0,0,1,0,0,0,0
210,124483,29-07-2005,107500,26-05-2011,-0.136428267,2127,73.55078382,11.73192444,11.58524613,59,0,0,0,1,0,0,0,4.077537444,25371,8,20059,7,22581,7,24220,8,21354,7,30306,10,18665,6,20040,7,0,1,0,0,0,0,0,0,0
